,label,width,heights
1241,n04525038,500,473
1242,n04525038,500,385
1243,n04525038,496,500
1244,n04525038,420,500
1245,n04525038,375,500
1246,n04525038,500,500
1247,n04525038,500,500
1248,n04525038,500,440
1249,n04525038,375,500
1250,n03584829,627,470
1251,n03584829,430,430
1252,n03584829,400,400
1253,n03584829,375,500
1254,n03584829,380,350
1255,n03584829,400,283
1256,n03584829,338,450
1257,n03584829,848,1178
1258,n03584829,375,500
1259,n03584829,375,500
1260,n03584829,305,414
1261,n03584829,375,500
1262,n03584829,375,400
1263,n03584829,500,500
1264,n03584829,563,750
1265,n03584829,500,375
1266,n03584829,388,328
1267,n03584829,287,529
1268,n03584829,500,375
1269,n03584829,465,540
1270,n03584829,512,384
1271,n03584829,524,698
1272,n03584829,590,590
1273,n03584829,500,375
1274,n03584829,333,500
1275,n03584829,325,680
1276,n03584829,375,500
1277,n03584829,500,333
1278,n03584829,400,400
1279,n03584829,309,500
1280,n03584829,380,640
1281,n03584829,375,500
1282,n03584829,400,266
1283,n03584829,864,1152
1284,n03584829,381,500
1285,n03584829,768,1024
1286,n03584829,500,500
1287,n03584829,700,700
1288,n03584829,375,500
1289,n03584829,600,709
1290,n03584829,500,500
1291,n03584829,395,292
1292,n03584829,428,553
1293,n03584829,459,432
1294,n03584829,768,1024
1295,n03584829,300,400
1296,n03584829,375,500
1297,n03584829,332,500
1298,n03584829,516,682
1299,n03584829,123,140
1300,n04465501,335,500
1301,n04465501,375,500
1302,n04465501,500,375
1303,n04465501,375,500
1304,n04465501,375,500
1305,n04465501,383,500
1306,n04465501,338,500
1307,n04465501,375,500
1308,n04465501,379,500
1309,n04465501,375,500
1310,n04465501,335,500
1311,n04465501,402,500
1312,n04465501,401,500
1313,n04465501,375,500
1314,n04465501,375,500
1315,n04465501,500,375
1316,n04465501,375,500
1317,n04465501,392,500
1318,n04465501,500,375
1319,n04465501,375,500
1320,n04465501,403,500
1321,n04465501,375,500
1322,n04465501,345,500
1323,n04465501,366,500
1324,n04465501,375,500
1325,n04465501,375,500
1326,n04465501,377,500
1327,n04465501,500,493
1328,n04465501,375,500
1329,n04465501,500,375
1330,n04465501,375,500
1331,n04465501,500,424
1332,n04465501,338,500
1333,n04465501,443,500
1334,n04465501,500,375
1335,n04465501,400,500
1336,n04465501,500,375
1337,n04465501,500,500
1338,n04465501,346,500
1339,n04465501,400,500
1340,n04465501,345,500
1341,n04465501,375,500
1342,n04465501,375,500
1343,n04465501,500,375
1344,n04465501,375,500
1345,n04465501,375,500
1346,n04465501,351,500
1347,n04465501,375,500
1348,n04465501,371,500
1349,n04465501,500,496
1350,n04330267,500,375
1351,n04330267,375,500
1352,n04330267,375,500
1353,n04330267,500,500
1354,n04330267,375,500
1355,n04330267,500,496
1356,n04330267,500,375
1357,n04330267,500,375
1358,n04330267,377,500
1359,n04330267,375,500
1360,n04330267,375,500
1361,n04330267,375,500
1362,n04330267,375,500
1363,n04330267,400,500
1364,n04330267,500,375
1365,n04330267,500,375
1366,n04330267,500,375
1367,n04330267,375,500
1368,n04330267,375,500
1369,n04330267,375,500
1370,n04330267,500,380
1371,n04330267,375,500
1372,n04330267,500,404
1373,n04330267,500,375
1374,n04330267,500,375
1375,n04330267,384,500
1376,n04330267,500,493
1377,n04330267,500,376
1378,n04330267,482,500
1379,n04330267,464,500
1380,n04330267,500,403
1381,n04330267,418,500
1382,n04330267,375,500
1383,n04330267,500,486
1384,n04330267,376,500
1385,n04330267,500,375
1386,n04330267,500,375
1387,n04330267,392,500
1388,n04330267,500,385
1389,n04330267,375,500
1390,n04330267,375,500
1391,n04330267,375,500
1392,n04330267,375,500
1393,n04330267,375,500
1394,n04330267,375,500
1395,n04330267,500,375
1396,n04330267,500,375
1397,n04330267,375,500
1398,n04330267,375,500
1399,n04330267,500,375
1400,n12998815,375,500
1401,n12998815,375,500
1402,n12998815,375,500
1403,n12998815,500,375
1404,n12998815,500,375
1405,n12998815,375,500
1406,n12998815,375,500
1407,n12998815,375,500
1408,n12998815,500,375
1409,n12998815,375,500
1410,n12998815,375,500
1411,n12998815,500,500
1412,n12998815,500,500
1413,n12998815,492,500
1414,n12998815,382,500
1415,n12998815,500,375
1416,n12998815,375,500
1417,n12998815,375,500
1418,n12998815,500,435
1419,n12998815,375,500
1420,n12998815,375,500
1421,n12998815,500,375
1422,n12998815,393,500
1423,n12998815,375,500
1424,n12998815,500,375
1425,n12998815,497,500
1426,n12998815,400,500
1427,n12998815,500,375
1428,n12998815,375,500
1429,n12998815,441,500
1430,n12998815,500,393
1431,n12998815,375,500
1432,n12998815,500,500
1433,n12998815,500,375
1434,n12998815,500,375
1435,n12998815,375,500
1436,n12998815,415,500
1437,n12998815,375,500
1438,n12998815,375,500
1439,n12998815,500,375
1440,n12998815,500,375
1441,n12998815,500,375
1442,n12998815,375,500
1443,n12998815,375,500
1444,n12998815,375,500
1445,n12998815,500,442
1446,n12998815,500,375
1447,n12998815,375,500
1448,n12998815,500,375
1449,n12998815,500,375
1450,n03763968,391,500
1451,n03763968,500,500
1452,n03763968,335,500
1453,n03763968,500,375
1454,n03763968,335,500
1455,n03763968,500,357
1456,n03763968,500,357
1457,n03763968,500,375
1458,n03763968,335,500
1459,n03763968,500,393
1460,n03763968,500,355
1461,n03763968,375,500
1462,n03763968,375,500
1463,n03763968,364,500
1464,n03763968,334,500
1465,n03763968,500,334
1466,n03763968,500,336
1467,n03763968,500,375
1468,n03763968,375,500
1469,n03763968,500,380
1470,n03763968,368,500
1471,n03763968,335,500
1472,n03763968,430,412
1473,n03763968,382,500
1474,n03763968,375,500
1475,n03763968,500,399
1476,n03763968,400,500
1477,n03763968,338,500
1478,n03763968,377,500
1479,n03763968,500,375
1480,n03763968,500,375
1481,n03763968,500,387
1482,n03763968,500,375
1483,n03763968,373,500
1484,n03763968,500,366
1485,n03763968,375,500
1486,n03763968,488,500
1487,n03763968,400,500
1488,n03763968,500,375
1489,n03763968,500,402
1490,n03763968,334,500
1491,n03763968,364,500
1492,n03763968,436,428
1493,n03763968,500,426
1494,n03763968,500,404
1495,n03763968,500,366
1496,n03763968,500,395
1497,n03763968,500,375
1498,n03763968,410,500
1499,n03763968,334,500
1500,n04277352,406,500
1501,n04277352,377,500
1502,n04277352,500,375
1503,n04277352,500,375
1504,n04277352,381,500
1505,n04277352,437,500
1506,n04277352,398,500
1507,n04277352,400,500
1508,n04277352,495,500
1509,n04277352,500,500
1510,n04277352,500,500
1511,n04277352,375,500
1512,n04277352,395,500
1513,n04277352,500,500
1514,n04277352,375,500
1515,n04277352,500,500
1516,n04277352,500,500
1517,n04277352,467,500
1518,n04277352,404,500
1519,n04277352,500,500
1520,n04277352,500,498
1521,n04277352,390,500
1522,n04277352,500,480
1523,n04277352,445,500
1524,n04277352,500,500
1525,n04277352,439,500
1526,n04277352,500,435
1527,n04277352,423,500
1528,n04277352,500,432
1529,n04277352,400,500
1530,n04277352,499,500
1531,n04277352,500,446
1532,n04277352,406,500
1533,n04277352,500,500
1534,n04277352,405,500
1535,n04277352,435,500
1536,n04277352,398,500
1537,n04277352,500,499
1538,n04277352,497,500
1539,n04277352,429,500
1540,n04277352,407,500
1541,n04277352,499,500
1542,n04277352,463,500
1543,n04277352,500,500
1544,n04277352,488,500
1545,n04277352,500,500
1546,n04277352,500,500
1547,n04277352,500,430
1548,n04277352,500,464
1549,n04277352,494,500
1550,n03770679,427,500
1551,n03770679,375,500
1552,n03770679,375,500
1553,n03770679,374,500
1554,n03770679,375,500
1555,n03770679,375,500
1556,n03770679,375,500
1557,n03770679,375,500
1558,n03770679,375,500
1559,n03770679,375,500
1560,n03770679,375,500
1561,n03770679,375,500
1562,n03770679,500,375
1563,n03770679,375,500
1564,n03770679,375,500
1565,n03770679,375,500
1566,n03770679,375,500
1567,n03770679,374,500
1568,n03770679,378,500
1569,n03770679,375,500
1570,n03770679,400,500
1571,n03770679,375,500
1572,n03770679,500,482
1573,n03770679,374,500
1574,n03770679,400,500
1575,n03770679,375,500
1576,n03770679,375,500
1577,n03770679,374,500
1578,n03770679,375,500
1579,n03770679,375,500
1580,n03770679,375,500
1581,n03770679,500,466
1582,n03770679,375,500
1583,n03770679,375,500
1584,n03770679,374,500
1585,n03770679,375,500
1586,n03770679,376,500
1587,n03770679,375,500
1588,n03770679,500,375
1589,n03770679,375,500
1590,n03770679,374,500
1591,n03770679,375,500
1592,n03770679,375,500
1593,n03770679,375,500
1594,n03770679,375,500
1595,n03770679,375,500
1596,n03770679,375,500
1597,n03770679,375,500
1598,n03770679,375,500
1599,n03770679,375,500
1600,n03868863,375,500
1601,n03868863,521,538
1602,n03868863,500,375
1603,n03868863,500,333
1604,n03868863,274,500
1605,n03868863,333,500
1606,n03868863,327,500
1607,n03868863,500,328
1608,n03868863,408,362
1609,n03868863,375,500
1610,n03868863,333,500
1611,n03868863,1944,2592
1612,n03868863,500,375
1613,n03868863,403,753
1614,n03868863,400,600
1615,n03868863,333,500
1616,n03868863,500,333
1617,n03868863,500,333
1618,n03868863,332,500
1619,n03868863,332,500
1620,n03868863,500,333
1621,n03868863,657,492
1622,n03868863,338,506
1623,n03868863,333,500
1624,n03868863,500,423
1625,n03868863,333,500
1626,n03868863,375,500
1627,n03868863,320,480
1628,n03868863,375,500
1629,n03868863,333,500
1630,n03868863,335,500
1631,n03868863,458,443
1632,n03868863,450,600
1633,n03868863,500,333
1634,n03868863,334,500
1635,n03868863,333,500
1636,n03868863,500,500
1637,n03868863,500,500
1638,n03868863,500,375
1639,n03868863,500,334
1640,n03868863,500,374
1641,n03868863,473,637
1642,n03868863,656,480
1643,n03868863,500,576
1644,n03868863,1200,1600
1645,n03868863,540,406
1646,n03868863,500,335
1647,n03868863,591,463
1648,n03868863,625,500
1649,n03868863,336,448
1650,n02102177,500,375
1651,n02102177,375,500
1652,n02102177,375,500
1653,n02102177,392,500
1654,n02102177,357,500
1655,n02102177,500,375
1656,n02102177,375,500
1657,n02102177,375,500
1658,n02102177,375,500
1659,n02102177,375,500
1660,n02102177,500,500
1661,n02102177,500,400
1662,n02102177,500,425
1663,n02102177,375,500
1664,n02102177,500,375
1665,n02102177,368,500
1666,n02102177,404,500
1667,n02102177,411,500
1668,n02102177,360,500
1669,n02102177,500,389
1670,n02102177,500,375
1671,n02102177,500,375
1672,n02102177,375,500
1673,n02102177,375,500
1674,n02102177,500,400
1675,n02102177,500,398
1676,n02102177,375,500
1677,n02102177,374,500
1678,n02102177,375,500
1679,n02102177,500,375
1680,n02102177,375,500
1681,n02102177,404,500
1682,n02102177,384,500
1683,n02102177,375,500
1684,n02102177,375,500
1685,n02102177,500,495
1686,n02102177,407,500
1687,n02102177,401,500
1688,n02102177,360,500
1689,n02102177,500,375
1690,n02102177,500,488
1691,n02102177,500,452
1692,n02102177,500,500
1693,n02102177,375,500
1694,n02102177,375,500
1695,n02102177,357,500
1696,n02102177,500,500
1697,n02102177,388,500
1698,n02102177,500,375
1699,n02102177,375,500
1700,n03134739,448,336
1701,n03134739,335,500
1702,n03134739,802,1020
1703,n03134739,420,420
1704,n03134739,500,375
1705,n03134739,500,367
1706,n03134739,500,375
1707,n03134739,1600,1200
1708,n03134739,460,500
1709,n03134739,336,448
1710,n03134739,375,500
1711,n03134739,375,500
1712,n03134739,574,749
1713,n03134739,500,375
1714,n03134739,375,500
1715,n03134739,2848,4288
1716,n03134739,332,500
1717,n03134739,333,500
1718,n03134739,500,481
1719,n03134739,500,333
1720,n03134739,500,500
1721,n03134739,333,500
1722,n03134739,1000,687
1723,n03134739,500,333
1724,n03134739,375,500
1725,n03134739,375,500
1726,n03134739,375,500
1727,n03134739,600,450
1728,n03134739,480,640
1729,n03134739,375,500
1730,n03134739,375,500
1731,n03134739,500,333
1732,n03134739,275,448
1733,n03134739,334,500
1734,n03134739,462,750
1735,n03134739,600,900
1736,n03134739,375,500
1737,n03134739,480,720
1738,n03134739,500,334
1739,n03134739,371,500
1740,n03134739,333,500
1741,n03134739,836,1410
1742,n03134739,487,700
1743,n03134739,800,533
1744,n03134739,1071,1600
1745,n03134739,768,1024
1746,n03134739,282,500
1747,n03134739,366,800
1748,n03134739,1200,1600
1749,n03134739,500,375
1750,n03874599,300,400
1751,n03874599,266,507
1752,n03874599,352,255
1753,n03874599,382,352
1754,n03874599,333,500
1755,n03874599,375,500
1756,n03874599,375,500
1757,n03874599,500,366
1758,n03874599,360,360
1759,n03874599,360,360
1760,n03874599,375,500
1761,n03874599,564,280
1762,n03874599,750,563
1763,n03874599,480,640
1764,n03874599,413,413
1765,n03874599,400,291
1766,n03874599,375,500
1767,n03874599,380,253
1768,n03874599,333,500
1769,n03874599,334,500
1770,n03874599,334,500
1771,n03874599,438,411
1772,n03874599,500,375
1773,n03874599,375,500
1774,n03874599,427,250
1775,n03874599,726,551
1776,n03874599,375,500
1777,n03874599,360,480
1778,n03874599,375,500
1779,n03874599,256,321
1780,n03874599,333,500
1781,n03874599,500,348
1782,n03874599,319,302
1783,n03874599,282,425
1784,n03874599,500,401
1785,n03874599,500,376
1786,n03874599,853,640
1787,n03874599,415,262
1788,n03874599,936,1128
1789,n03874599,500,375
1790,n03874599,450,450
1791,n03874599,332,500
1792,n03874599,345,500
1793,n03874599,500,500
1794,n03874599,306,400
1795,n03874599,333,500
1796,n03874599,333,500
1797,n03874599,480,640
1798,n03874599,500,500
1799,n03874599,343,496
1800,n02389026,375,500
1801,n02389026,500,375
1802,n02389026,500,424
1803,n02389026,480,364
1804,n02389026,480,470
1805,n02389026,480,376
1806,n02389026,334,500
1807,n02389026,500,334
1808,n02389026,333,500
1809,n02389026,500,420
1810,n02389026,500,363
1811,n02389026,333,500
1812,n02389026,500,432
1813,n02389026,369,500
1814,n02389026,444,500
1815,n02389026,500,334
1816,n02389026,443,500
1817,n02389026,333,500
1818,n02389026,334,500
1819,n02389026,334,500
1820,n02389026,438,480
1821,n02389026,375,500
1822,n02389026,375,500
1823,n02389026,375,500
1824,n02389026,333,500
1825,n02389026,500,333
1826,n02389026,455,500
1827,n02389026,377,480
1828,n02389026,334,500
1829,n02389026,334,500
1830,n02389026,500,335
1831,n02389026,341,500
1832,n02389026,334,500
1833,n02389026,333,500
1834,n02389026,375,500
1835,n02389026,480,425
1836,n02389026,400,500
1837,n02389026,377,500
1838,n02389026,480,454
1839,n02389026,334,500
1840,n02389026,500,492
1841,n02389026,480,369
1842,n02389026,398,500
1843,n02389026,397,500
1844,n02389026,500,333
1845,n02389026,500,452
1846,n02389026,478,500
1847,n02389026,436,500
1848,n02389026,480,378
1849,n02389026,369,480
1850,n04442312,481,500
1851,n04442312,375,500
1852,n04442312,434,500
1853,n04442312,350,301
1854,n04442312,362,500
1855,n04442312,300,400
1856,n04442312,187,315
1857,n04442312,225,300
1858,n04442312,375,500
1859,n04442312,375,500
1860,n04442312,500,346
1861,n04442312,375,500
1862,n04442312,375,500
1863,n04442312,333,500
1864,n04442312,359,500
1865,n04442312,333,500
1866,n04442312,328,437
1867,n04442312,500,375
1868,n04442312,375,500
1869,n04442312,216,221
1870,n04442312,374,400
1871,n04442312,492,500
1872,n04442312,375,500
1873,n04442312,500,345
1874,n04442312,375,500
1875,n04442312,225,225
1876,n04442312,375,500
1877,n04442312,432,432
1878,n04442312,434,500
1879,n04442312,500,375
1880,n04442312,333,500
1881,n04442312,315,315
1882,n04442312,160,158
1883,n04442312,213,250
1884,n04442312,500,333
1885,n04442312,375,500
1886,n04442312,500,456
1887,n04442312,375,500
1888,n04442312,375,500
1889,n04442312,375,500
1890,n04442312,500,346
1891,n04442312,500,357
1892,n04442312,250,250
1893,n04442312,275,370
1894,n04442312,332,500
1895,n04442312,375,500
1896,n04442312,216,275
1897,n04442312,205,300
1898,n04442312,333,500
1899,n04442312,333,500
1900,n02916936,514,600
1901,n02916936,500,333
1902,n02916936,200,200
1903,n02916936,480,640
1904,n02916936,400,600
1905,n02916936,500,500
1906,n02916936,500,375
1907,n02916936,337,216
1908,n02916936,1394,1237
1909,n02916936,521,600
1910,n02916936,500,333
1911,n02916936,768,576
1912,n02916936,724,1024
1913,n02916936,375,500
1914,n02916936,640,1024
1915,n02916936,333,500
1916,n02916936,533,800
1917,n02916936,333,500
1918,n02916936,400,300
1919,n02916936,1296,1728
1920,n02916936,400,595
1921,n02916936,1200,801
1922,n02916936,357,500
1923,n02916936,500,336
1924,n02916936,500,302
1925,n02916936,500,350
1926,n02916936,480,640
1927,n02916936,500,333
1928,n02916936,768,1024
1929,n02916936,600,550
1930,n02916936,500,333
1931,n02916936,500,400
1932,n02916936,450,700
1933,n02916936,200,200
1934,n02916936,642,514
1935,n02916936,3872,2592
1936,n02916936,640,480
1937,n02916936,450,450
1938,n02916936,333,500
1939,n02916936,656,480
1940,n02916936,333,500
1941,n02916936,1024,768
1942,n02916936,630,1008
1943,n02916936,375,500
1944,n02916936,619,580
1945,n02916936,357,500
1946,n02916936,375,500
1947,n02916936,333,500
1948,n02916936,768,1024
1949,n02916936,333,500
1950,n03838899,251,522
1951,n03838899,450,318
1952,n03838899,300,200
1953,n03838899,334,500
1954,n03838899,500,332
1955,n03838899,305,216
1956,n03838899,480,640
1957,n03838899,200,171
1958,n03838899,222,162
1959,n03838899,264,400
1960,n03838899,416,522
1961,n03838899,333,500
1962,n03838899,200,400
1963,n03838899,392,500
1964,n03838899,710,473
1965,n03838899,283,175
1966,n03838899,333,500
1967,n03838899,632,600
1968,n03838899,375,500
1969,n03838899,252,350
1970,n03838899,357,466
1971,n03838899,2240,1488
1972,n03838899,350,225
1973,n03838899,333,500
1974,n03838899,298,400
1975,n03838899,773,1162
1976,n03838899,784,600
1977,n03838899,500,332
1978,n03838899,208,300
1979,n03838899,500,500
1980,n03838899,131,768
1981,n03838899,483,400
1982,n03838899,491,230
1983,n03838899,480,640
1984,n03838899,300,248
1985,n03838899,298,295
1986,n03838899,116,155
1987,n03838899,996,867
1988,n03838899,191,288
1989,n03838899,400,300
1990,n03838899,500,346
1991,n03838899,263,175
1992,n03838899,380,253
1993,n03838899,580,565
1994,n03838899,500,332
1995,n03838899,240,320
1996,n03838899,150,250
1997,n03838899,266,400
1998,n03838899,267,175
